ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Set
459236;Female;Yes;78;No;Lawyer;0.0;High;2.0;Test
459237;Male;No;33;Yes;Artist;1.0;Low;6.0;Test
459244;Male;Yes;48;Yes;Artist;1.0;Low;1.0;Test
459247;Male;Yes;58;Yes;Executive;1.0;Average;5.0;Test
459258;Female;Yes;83;Yes;Lawyer;1.0;High;;Test
459263;Female;No;30;No;Healthcare;9.0;Low;4.0;Test
459264;Female;No;35;Yes;Artist;0.0;Low;2.0;Test
459266;Male;No;32;Yes;Healthcare;6.0;Low;5.0;Test
459270;Male;Yes;69;Yes;Homemaker;1.0;High;2.0;Test
459284;Female;Yes;71;Yes;Lawyer;1.0;High;2.0;Test
459287;Male;No;43;Yes;Lawyer;0.0;Low;1.0;Test
459288;Male;Yes;37;Yes;Artist;0.0;Low;2.0;Test
459289;Male;No;42;Yes;Doctor;0.0;Low;1.0;Test
459290;Female;Yes;70;Yes;Doctor;1.0;Average;2.0;Test
459292;Male;No;46;Yes;Artist;0.0;Low;2.0;Test
459293;Male;No;21;No;Healthcare;;Low;;Test
459296;Male;Yes;70;Yes;Artist;0.0;Average;2.0;Test
459300;Female;Yes;61;Yes;Artist;1.0;Low;;Test
459307;Male;Yes;60;Yes;Entertainment;1.0;Low;1.0;Test
459310;Male;No;37;Yes;Entertainment;0.0;Low;2.0;Test
459316;Male;Yes;30;Yes;Healthcare;1.0;Low;2.0;Test
459318;Female;No;32;Yes;Engineer;1.0;Low;3.0;Test
459320;Male;Yes;26;Yes;Executive;0.0;Low;3.0;Test
459322;Male;No;42;Yes;Marketing;0.0;Low;1.0;Test
459323;Female;No;18;No;Doctor;;Low;;Test
459338;Male;Yes;80;No;Executive;;Low;;Test
459339;Male;Yes;29;Yes;Healthcare;8.0;High;2.0;Test
459344;Female;Yes;88;Yes;Artist;1.0;High;2.0;Test
459347;Male;Yes;70;Yes;Lawyer;1.0;Low;1.0;Test
459349;Female;Yes;50;Yes;Artist;1.0;High;4.0;Test
459352;Male;Yes;43;Yes;Doctor;4.0;Average;4.0;Test
459353;Male;Yes;51;Yes;Artist;6.0;Average;2.0;Test
459354;Female;Yes;50;Yes;Artist;;High;3.0;Test
459355;Female;Yes;74;No;Homemaker;;Low;1.0;Test
459360;Female;No;29;Yes;Healthcare;;Low;3.0;Test
459361;Female;No;32;Yes;Engineer;;Low;2.0;Test
459362;Male;Yes;60;No;Executive;0.0;Low;2.0;Test
459363;Male;No;46;Yes;Artist;2.0;Low;1.0;Test
459364;Female;Yes;81;Yes;Marketing;0.0;Low;2.0;Test
459369;Male;Yes;41;No;Engineer;;Average;7.0;Test
459375;Male;Yes;22;No;Executive;0.0;High;4.0;Test
459377;Male;Yes;37;Yes;Artist;0.0;Average;3.0;Test
459383;Male;Yes;43;No;Engineer;0.0;Low;1.0;Test
459384;Male;Yes;50;Yes;Artist;1.0;Average;3.0;Test
459385;Female;Yes;35;Yes;Artist;1.0;Average;2.0;Test
459386;Male;Yes;65;No;Lawyer;1.0;High;2.0;Test
459391;Female;No;41;Yes;Engineer;0.0;Low;4.0;Test
459394;Male;No;28;No;Entertainment;8.0;Low;2.0;Test
459397;Male;Yes;55;Yes;Artist;4.0;Average;2.0;Test
459398;Female;Yes;58;No;Lawyer;;High;2.0;Test
459401;Male;No;28;No;Healthcare;1.0;Low;3.0;Test
459403;Male;Yes;48;Yes;Artist;;Average;4.0;Test
459405;Female;Yes;78;No;Doctor;1.0;High;2.0;Test
459407;Female;No;35;Yes;Doctor;1.0;Low;3.0;Test
459409;Female;Yes;76;Yes;Lawyer;0.0;High;2.0;Test
459410;Female;Yes;88;Yes;Lawyer;1.0;High;2.0;Test
459412;Male;Yes;61;Yes;;1.0;Average;3.0;Test
459413;Female;Yes;79;Yes;Artist;;High;2.0;Test
459415;Male;No;30;No;Doctor;0.0;Low;4.0;Test
459418;Male;Yes;69;No;Executive;0.0;High;2.0;Test
459419;Male;Yes;65;Yes;Doctor;1.0;Average;2.0;Test
459420;Female;Yes;70;Yes;Lawyer;1.0;Low;2.0;Test
459421;Male;Yes;32;No;Healthcare;0.0;Average;4.0;Test
459422;Male;Yes;46;Yes;Entertainment;;Low;4.0;Test
459423;Male;No;21;No;Healthcare;8.0;Low;5.0;Test
459424;Male;Yes;47;Yes;Doctor;;Low;3.0;Test
459428;Female;No;39;No;Marketing;0.0;Low;2.0;Test
459432;Male;Yes;85;Yes;Lawyer;0.0;Low;3.0;Test
459436;Female;No;66;Yes;Artist;0.0;Low;2.0;Test
459439;Female;Yes;50;Yes;Artist;1.0;Average;2.0;Test
459445;Female;Yes;42;Yes;Artist;0.0;Average;3.0;Test
459447;Male;Yes;53;Yes;Artist;9.0;Low;1.0;Test
459449;Male;Yes;37;Yes;Artist;;Low;2.0;Test
459451;Female;Yes;45;Yes;Artist;1.0;Low;2.0;Test
459456;Female;No;66;No;Lawyer;;Low;1.0;Test
459458;Male;No;33;No;Marketing;;Low;;Test
459459;Male;Yes;40;Yes;Artist;4.0;Low;1.0;Test
459461;Female;Yes;35;Yes;Artist;1.0;Low;1.0;Test
459464;Male;No;27;Yes;Artist;;Low;2.0;Test
459466;Female;Yes;48;Yes;Artist;0.0;Average;3.0;Test
459467;Female;Yes;56;Yes;Artist;0.0;Average;2.0;Test
459469;Male;Yes;25;Yes;Healthcare;;Low;6.0;Test
459471;Female;No;30;No;Artist;;Low;8.0;Test
459480;Female;Yes;46;Yes;Entertainment;7.0;Low;3.0;Test
459481;Male;Yes;49;No;Lawyer;0.0;Low;2.0;Test
459482;Male;Yes;72;No;Marketing;1.0;Low;4.0;Test
459485;Female;Yes;79;Yes;Lawyer;;High;2.0;Test
459496;Female;No;35;Yes;Artist;;Low;3.0;Test
459497;Female;Yes;77;Yes;Lawyer;0.0;Low;1.0;Test
459499;Female;Yes;79;No;Lawyer;;High;2.0;Test
459503;Male;Yes;42;Yes;Healthcare;6.0;High;4.0;Test
459505;Female;No;42;Yes;Engineer;;Low;1.0;Test
459507;Male;Yes;67;No;Lawyer;;High;2.0;Test
459509;Male;No;26;Yes;Healthcare;1.0;Low;1.0;Test
459512;Male;Yes;67;Yes;Lawyer;1.0;High;2.0;Test
459515;Male;Yes;55;Yes;Engineer;1.0;Low;1.0;Test
459516;Female;;56;Yes;Artist;;Average;2.0;Test
459518;Male;Yes;63;;;;Average;4.0;Test
459535;Male;Yes;46;Yes;Artist;8.0;Average;2.0;Test
459536;Male;Yes;32;Yes;Healthcare;7.0;Low;2.0;Test
459538;Female;No;49;Yes;Homemaker;13.0;Low;1.0;Test
459541;Male;Yes;59;Yes;Artist;1.0;High;2.0;Test
459549;Male;No;22;No;Healthcare;8.0;Low;5.0;Test
459555;Female;No;28;Yes;Artist;8.0;Low;1.0;Test
459558;Male;No;28;Yes;Entertainment;1.0;Low;3.0;Test
459564;Male;Yes;75;Yes;Lawyer;2.0;Low;1.0;Test
459566;Female;Yes;37;Yes;Artist;13.0;Low;2.0;Test
459567;Male;Yes;50;Yes;Doctor;0.0;Average;2.0;Test
459571;Female;Yes;50;Yes;Executive;1.0;High;4.0;Test
459576;Female;Yes;88;No;Lawyer;;Low;;Test
459579;Female;Yes;35;Yes;Artist;3.0;Average;5.0;Test
459581;Female;No;35;No;;;Low;;Test
459582;Male;Yes;31;No;Entertainment;;Average;3.0;Test
459583;Male;Yes;46;Yes;Artist;0.0;Low;1.0;Test
459585;Female;Yes;50;Yes;Artist;1.0;Average;4.0;Test
459587;Female;No;33;Yes;Artist;7.0;Low;3.0;Test
459588;Male;Yes;49;Yes;Artist;0.0;Low;1.0;Test
459591;Male;Yes;52;Yes;Artist;1.0;Average;3.0;Test
459592;Male;No;25;No;Healthcare;0.0;Low;3.0;Test
459594;Female;Yes;41;Yes;Artist;6.0;Low;1.0;Test
459597;Female;Yes;68;Yes;Artist;0.0;High;2.0;Test
459603;Female;Yes;79;No;Lawyer;2.0;High;2.0;Test
459607;Male;Yes;40;Yes;Entertainment;5.0;Average;5.0;Test
459608;Female;No;62;Yes;Doctor;;Low;1.0;Test
459612;Male;No;21;No;Healthcare;;Low;2.0;Test
459616;Female;No;20;No;Healthcare;;Low;4.0;Test
459617;Male;No;28;Yes;Entertainment;1.0;Low;5.0;Test
459618;Male;Yes;57;Yes;Doctor;0.0;Average;2.0;Test
459621;Female;No;25;No;Healthcare;8.0;Low;;Test
459625;Female;Yes;63;No;Engineer;8.0;Low;1.0;Test
459626;Female;Yes;26;No;Entertainment;1.0;Low;3.0;Test
459632;Female;Yes;50;No;Marketing;0.0;High;3.0;Test
459644;Female;No;30;No;Marketing;9.0;Low;4.0;Test
459652;Female;No;26;No;Engineer;;Low;4.0;Test
459658;Male;Yes;61;Yes;Artist;1.0;Average;3.0;Test
459664;Male;No;42;Yes;Artist;3.0;Low;1.0;Test
459665;Male;Yes;88;Yes;Artist;4.0;Low;2.0;Test
459672;Male;Yes;45;No;Artist;3.0;Average;3.0;Test
459673;Female;Yes;86;Yes;Lawyer;1.0;Low;1.0;Test
459678;Male;No;18;No;Healthcare;1.0;Low;5.0;Test
459680;Male;No;37;Yes;Entertainment;;Low;1.0;Test
459686;Male;Yes;46;Yes;Artist;1.0;Low;1.0;Test
459691;Male;Yes;58;No;Artist;;Average;2.0;Test
459692;Female;Yes;72;Yes;Lawyer;8.0;High;2.0;Test
459693;Female;Yes;50;Yes;Artist;0.0;High;3.0;Test
459699;Female;;56;Yes;Engineer;8.0;Average;3.0;Test
459701;Male;No;46;No;Artist;3.0;Low;3.0;Test
459710;Male;Yes;57;Yes;Artist;;Low;1.0;Test
459711;Male;Yes;42;No;Executive;9.0;High;6.0;Test
459712;Male;No;20;No;Healthcare;;Low;4.0;Test
459713;Male;No;19;No;Healthcare;;Low;3.0;Test
459715;Male;No;19;No;Healthcare;4.0;Low;4.0;Test
459718;Male;Yes;68;Yes;Executive;1.0;Low;1.0;Test
459725;Female;Yes;40;Yes;Artist;0.0;Low;2.0;Test
459727;Male;Yes;82;No;Lawyer;;High;2.0;Test
459740;Female;No;23;No;Healthcare;1.0;Low;3.0;Test
459742;Female;Yes;84;No;Lawyer;1.0;High;2.0;Test
459745;Male;Yes;51;No;Artist;0.0;Low;4.0;Test
459746;Male;;59;Yes;Artist;1.0;Average;2.0;Test
459747;Female;Yes;41;Yes;Artist;1.0;Average;5.0;Test
459748;Male;Yes;51;No;Executive;1.0;High;2.0;Test
459755;Female;Yes;62;No;Artist;;Average;3.0;Test
459756;Female;Yes;62;No;Lawyer;1.0;High;4.0;Test
459760;Female;Yes;38;Yes;Artist;8.0;Low;1.0;Test
459763;Male;No;18;No;Artist;;Low;4.0;Test
459767;Male;No;22;No;Healthcare;3.0;Low;4.0;Test
459771;Female;;30;Yes;Doctor;0.0;Low;3.0;Test
459779;Female;Yes;62;Yes;Entertainment;1.0;Low;1.0;Test
459780;Female;No;43;No;Entertainment;1.0;Low;3.0;Test
459785;Female;No;32;Yes;Engineer;;Low;1.0;Test
459793;Male;Yes;37;Yes;Artist;1.0;High;;Test
459795;Male;No;48;Yes;Artist;1.0;Low;1.0;Test
459801;Female;No;31;Yes;Engineer;4.0;Low;2.0;Test
459804;Male;Yes;46;No;Artist;4.0;High;4.0;Test
459806;Female;Yes;49;No;Engineer;1.0;Average;4.0;Test
459808;Male;Yes;43;No;Doctor;;Average;4.0;Test
459815;Male;No;42;Yes;Artist;8.0;Low;1.0;Test
459816;Male;Yes;37;Yes;Doctor;;Low;2.0;Test
459819;Male;Yes;72;Yes;Entertainment;;High;2.0;Test
459821;Male;;71;No;Executive;;High;1.0;Test
459822;Female;No;39;Yes;Engineer;1.0;Low;1.0;Test
459825;Male;No;20;No;Healthcare;0.0;Low;5.0;Test
459827;Female;No;26;No;;;Low;1.0;Test
459832;Male;Yes;72;Yes;Executive;1.0;Low;1.0;Test
459845;Male;Yes;70;Yes;Healthcare;0.0;Low;1.0;Test
459851;Male;No;45;Yes;Artist;2.0;Low;1.0;Test
459853;Male;No;33;No;Executive;7.0;Low;5.0;Test
459856;Male;Yes;50;No;Entertainment;0.0;Average;3.0;Test
459857;Male;No;31;Yes;Entertainment;6.0;Low;1.0;Test
459861;Female;Yes;74;No;Lawyer;1.0;High;2.0;Test
459864;Female;Yes;68;No;Artist;;High;2.0;Test
459866;Female;No;49;Yes;Artist;;Low;1.0;Test
459867;Male;Yes;49;Yes;Marketing;0.0;High;2.0;Test
459869;Female;No;18;No;Healthcare;1.0;Low;3.0;Test
459871;Female;Yes;85;No;Entertainment;2.0;Average;2.0;Test
459885;Female;No;38;Yes;Entertainment;;Low;4.0;Test
459886;Male;Yes;28;No;Artist;0.0;Low;4.0;Test
459887;Male;Yes;46;No;Artist;3.0;Average;2.0;Test
459889;Male;Yes;59;Yes;Homemaker;9.0;Average;3.0;Test
459897;Female;Yes;56;Yes;Artist;0.0;Low;2.0;Test
459909;Male;Yes;69;Yes;Artist;0.0;Low;1.0;Test
459910;Male;Yes;66;Yes;Artist;0.0;Low;2.0;Test
459911;Male;No;18;No;Healthcare;4.0;Low;6.0;Test
459914;Male;No;36;Yes;Artist;4.0;Low;1.0;Test
459923;Male;No;31;Yes;Marketing;1.0;Low;2.0;Test
459925;Male;Yes;67;No;Executive;1.0;High;2.0;Test
459937;Female;No;39;Yes;Artist;7.0;Low;1.0;Test
459943;Male;No;42;Yes;Entertainment;4.0;Low;3.0;Test
459945;Male;Yes;50;Yes;Artist;0.0;Low;2.0;Test
459946;Female;Yes;37;Yes;Artist;0.0;Average;2.0;Test
459949;Female;No;59;Yes;Artist;0.0;Low;1.0;Test
459953;Male;Yes;50;Yes;Artist;8.0;Low;2.0;Test
459961;Male;Yes;48;Yes;Artist;8.0;Low;3.0;Test
459962;Male;Yes;55;Yes;Artist;9.0;Low;1.0;Test
459966;Female;No;33;Yes;Doctor;1.0;Low;3.0;Test
459968;Male;No;38;Yes;Artist;13.0;Low;1.0;Test
459970;Male;No;43;Yes;Artist;0.0;Low;2.0;Test
459973;Female;No;53;Yes;Artist;0.0;Low;2.0;Test
459974;Male;No;37;Yes;Entertainment;0.0;Low;1.0;Test
459975;Female;No;36;Yes;Artist;5.0;Low;1.0;Test
459981;Male;No;36;Yes;Artist;5.0;Low;1.0;Test
459986;Male;Yes;62;Yes;Artist;1.0;Low;1.0;Test
459995;Female;No;38;No;Artist;2.0;Low;2.0;Test
459996;Male;No;55;Yes;Entertainment;1.0;Low;1.0;Test
459998;Male;Yes;60;No;Entertainment;1.0;Average;2.0;Test
460004;Female;Yes;36;Yes;Entertainment;7.0;Average;2.0;Test
460006;Male;No;30;No;Entertainment;5.0;Low;9.0;Test
460014;Female;No;66;No;Entertainment;4.0;Low;3.0;Test
460023;Male;Yes;45;Yes;Entertainment;1.0;Low;1.0;Test
460027;Female;No;40;Yes;Entertainment;6.0;Low;;Test
460033;Female;;45;Yes;Entertainment;5.0;Low;3.0;Test
460036;Male;Yes;41;Yes;;2.0;Low;1.0;Test
460040;Female;Yes;62;Yes;Homemaker;4.0;Low;1.0;Test
460045;Male;Yes;61;Yes;Artist;1.0;Low;2.0;Test
460046;Female;Yes;50;Yes;Artist;4.0;Low;2.0;Test
460050;Male;Yes;53;Yes;Entertainment;3.0;Low;2.0;Test
460051;Male;No;39;Yes;Artist;7.0;Low;1.0;Test
460052;Female;No;86;Yes;Lawyer;0.0;Low;1.0;Test
460058;Male;Yes;50;Yes;Artist;1.0;Low;1.0;Test
460059;Female;No;46;No;Entertainment;4.0;Low;;Test
460061;Male;No;52;Yes;Marketing;0.0;Low;1.0;Test
460066;Female;No;45;No;Marketing;0.0;Low;1.0;Test
460068;Female;No;37;Yes;Artist;9.0;Low;1.0;Test
460073;Female;Yes;36;Yes;Engineer;3.0;Low;1.0;Test
460075;Female;No;25;Yes;Artist;;Low;1.0;Test
460079;Female;No;40;No;Doctor;1.0;Low;1.0;Test
460081;Male;Yes;41;Yes;Artist;11.0;High;2.0;Test
460088;Female;Yes;25;Yes;Homemaker;;High;2.0;Test
460090;Male;Yes;80;No;Lawyer;4.0;Average;2.0;Test
460093;Female;No;46;Yes;Artist;3.0;Low;1.0;Test
460095;Female;Yes;81;Yes;Lawyer;1.0;Low;1.0;Test
460097;Male;;40;Yes;Artist;0.0;Low;2.0;Test
460099;Male;No;49;Yes;;1.0;Low;1.0;Test
460101;Female;No;26;Yes;Healthcare;8.0;Low;3.0;Test
460103;Male;No;26;Yes;Artist;1.0;Low;1.0;Test
460105;Female;No;47;Yes;Artist;0.0;Low;1.0;Test
460106;Female;Yes;71;Yes;Entertainment;0.0;Low;;Test
460107;Male;Yes;48;Yes;Engineer;1.0;Average;5.0;Test
460108;Male;Yes;39;Yes;Artist;1.0;Average;3.0;Test
460109;Male;Yes;50;Yes;Artist;8.0;Average;2.0;Test
460110;Female;No;46;Yes;Artist;1.0;Low;2.0;Test
460112;Male;Yes;26;Yes;Engineer;8.0;Average;2.0;Test
460116;Female;Yes;42;Yes;;1.0;Low;2.0;Test
460118;Female;Yes;36;Yes;Artist;4.0;Low;2.0;Test
460119;Male;No;29;Yes;Healthcare;1.0;Low;4.0;Test
460122;Female;No;39;No;Artist;1.0;Low;1.0;Test
460124;Female;No;41;Yes;Artist;0.0;Low;3.0;Test
460126;Female;Yes;48;Yes;Marketing;8.0;Low;;Test
460134;Male;Yes;40;Yes;Entertainment;9.0;High;3.0;Test
460135;Female;No;25;Yes;Healthcare;4.0;Low;3.0;Test
460140;Female;Yes;41;Yes;Artist;7.0;Low;2.0;Test
460141;Male;No;37;Yes;Artist;11.0;Low;1.0;Test
460144;Female;No;53;Yes;Doctor;0.0;Low;;Test
460146;Female;Yes;51;Yes;Engineer;0.0;Average;3.0;Test
460147;Male;Yes;73;Yes;Entertainment;1.0;Average;3.0;Test
460157;Male;Yes;61;No;;1.0;Low;5.0;Test
460160;Male;No;39;Yes;Entertainment;5.0;Low;1.0;Test
460162;Female;No;19;No;Healthcare;0.0;Low;4.0;Test
460166;Female;No;19;No;Healthcare;0.0;Low;7.0;Test
460167;Female;No;23;No;Entertainment;1.0;Low;5.0;Test
460168;Male;Yes;83;Yes;Executive;0.0;High;2.0;Test
460171;Female;Yes;62;Yes;Artist;1.0;High;2.0;Test
460174;Female;No;43;Yes;Artist;9.0;Low;4.0;Test
460175;Female;No;27;No;Artist;0.0;Low;5.0;Test
460177;Male;No;50;Yes;Artist;0.0;Low;1.0;Test
460179;Female;No;23;No;Entertainment;0.0;Low;6.0;Test
460183;Male;No;35;No;Entertainment;9.0;Low;2.0;Test
460185;Male;No;32;No;Healthcare;9.0;Low;3.0;Test
460187;Female;No;42;Yes;Doctor;2.0;Low;3.0;Test
460189;Male;No;33;No;Entertainment;13.0;Low;1.0;Test
460190;Female;No;28;Yes;Entertainment;9.0;Low;3.0;Test
460192;Male;Yes;35;Yes;;1.0;Low;2.0;Test
460196;Female;No;35;Yes;Healthcare;9.0;Low;2.0;Test
460206;Female;Yes;39;Yes;Entertainment;0.0;Low;2.0;Test
460211;Male;Yes;28;;Artist;6.0;Low;1.0;Test
460212;Male;Yes;35;Yes;Entertainment;11.0;Low;6.0;Test
460214;Female;Yes;45;Yes;Engineer;0.0;Average;2.0;Test
460222;Female;;73;Yes;Lawyer;4.0;High;;Test
460223;Male;No;52;No;Entertainment;1.0;Low;1.0;Test
460227;Male;No;28;No;Healthcare;0.0;Low;3.0;Test
460242;Male;Yes;38;Yes;Healthcare;9.0;Low;3.0;Test
460243;Female;No;42;Yes;Entertainment;8.0;Low;1.0;Test
460247;Female;No;26;No;Doctor;9.0;Low;;Test
460248;Female;No;27;Yes;Healthcare;7.0;Low;2.0;Test
460252;Male;Yes;41;Yes;Artist;0.0;Low;2.0;Test
460263;Male;Yes;41;Yes;Artist;1.0;Low;2.0;Test
460265;Male;Yes;47;Yes;Executive;0.0;High;4.0;Test
460270;Male;No;35;Yes;Doctor;8.0;Low;1.0;Test
460272;Female;No;88;Yes;Lawyer;0.0;Low;1.0;Test
460275;Female;No;46;Yes;Artist;6.0;Low;1.0;Test
460276;Female;Yes;41;Yes;Artist;3.0;Low;2.0;Test
460281;Female;No;30;Yes;Doctor;10.0;Low;5.0;Test
460283;Male;Yes;43;Yes;Doctor;12.0;Low;2.0;Test
460284;Female;No;29;Yes;Entertainment;9.0;Low;2.0;Test
460287;Male;Yes;48;Yes;Artist;1.0;Low;1.0;Test
460289;Female;Yes;61;Yes;Artist;4.0;Average;6.0;Test
460298;Female;No;51;Yes;Lawyer;2.0;Low;1.0;Test
460303;Female;No;38;Yes;Artist;2.0;Low;1.0;Test
460305;Female;;49;Yes;Entertainment;0.0;High;1.0;Test
460306;Female;No;43;Yes;Healthcare;9.0;Low;1.0;Test
460310;Male;No;27;No;Healthcare;14.0;Low;4.0;Test
460315;Female;No;35;No;Doctor;14.0;Low;6.0;Test
460319;Female;Yes;39;No;Doctor;4.0;Average;2.0;Test
460322;Female;Yes;52;No;Engineer;9.0;Low;;Test
460323;Female;No;38;Yes;Engineer;10.0;Low;1.0;Test
460324;Female;No;30;Yes;Entertainment;12.0;Low;2.0;Test
460327;Female;No;43;Yes;Artist;10.0;Low;1.0;Test
460333;Female;No;42;No;Entertainment;10.0;Low;4.0;Test
460336;Female;No;46;Yes;Artist;2.0;Low;1.0;Test
460340;Female;No;47;Yes;Artist;11.0;Low;2.0;Test
460341;Female;No;32;No;Entertainment;13.0;Low;5.0;Test
460344;Female;Yes;53;Yes;Artist;11.0;Average;2.0;Test
460346;Female;Yes;43;Yes;Artist;12.0;Average;;Test
460348;Female;No;39;Yes;Artist;0.0;Low;2.0;Test
460349;Male;;42;Yes;Artist;3.0;Average;2.0;Test
460354;Female;No;37;Yes;Artist;3.0;Low;1.0;Test
460356;Male;No;19;No;Healthcare;0.0;Low;4.0;Test
460358;Male;No;30;No;Marketing;1.0;Low;1.0;Test
460361;Female;Yes;49;Yes;Artist;0.0;Low;1.0;Test
460362;Male;Yes;55;Yes;Healthcare;0.0;Low;3.0;Test
460365;Female;Yes;59;Yes;Doctor;1.0;Low;2.0;Test
460369;Female;Yes;46;Yes;Artist;;Low;2.0;Test
460370;Female;Yes;27;Yes;Executive;9.0;High;2.0;Test
460371;Female;No;25;Yes;Artist;1.0;Low;2.0;Test
460378;Female;No;37;Yes;Doctor;1.0;Low;1.0;Test
460379;Male;No;38;Yes;Artist;9.0;Low;3.0;Test
460380;Male;No;29;Yes;Entertainment;9.0;Low;3.0;Test
460381;Male;No;28;Yes;Artist;11.0;Low;2.0;Test
460384;Female;Yes;27;Yes;Marketing;8.0;Low;2.0;Test
460387;Female;No;42;No;Entertainment;3.0;Low;2.0;Test
460388;Female;No;43;Yes;Artist;14.0;Low;2.0;Test
460389;Female;Yes;40;Yes;Healthcare;8.0;Average;2.0;Test
460390;Male;No;41;Yes;Artist;9.0;Low;3.0;Test
460392;Male;Yes;46;No;Entertainment;8.0;Low;1.0;Test
460394;Female;No;32;Yes;Healthcare;9.0;Low;3.0;Test
460397;Female;No;56;Yes;Entertainment;1.0;Low;1.0;Test
460399;Male;No;28;Yes;Marketing;12.0;Low;1.0;Test
460401;Female;No;25;Yes;Artist;0.0;Low;3.0;Test
460404;Male;Yes;42;Yes;Artist;6.0;Low;7.0;Test
460405;Female;No;41;Yes;Entertainment;5.0;Low;2.0;Test
460406;Male;Yes;36;Yes;Healthcare;3.0;Low;2.0;Test
460408;Female;No;42;Yes;Artist;2.0;Low;1.0;Test
460409;Female;No;42;Yes;Artist;8.0;Low;4.0;Test
460415;Female;No;55;Yes;Entertainment;1.0;Low;2.0;Test
460422;Male;Yes;52;Yes;Entertainment;1.0;High;;Test
460431;Female;No;47;Yes;Engineer;1.0;Low;1.0;Test
460434;Male;;57;Yes;Artist;2.0;High;3.0;Test
460437;Female;No;26;Yes;Artist;8.0;Low;1.0;Test
460440;Female;No;28;No;Artist;5.0;Low;2.0;Test
460443;Female;No;37;Yes;Doctor;0.0;Low;1.0;Test
460447;Male;;89;No;Lawyer;0.0;Low;1.0;Test
460449;Male;No;25;No;Marketing;2.0;Low;1.0;Test
460450;Male;Yes;50;Yes;Executive;1.0;High;4.0;Test
460453;Female;No;42;Yes;Doctor;5.0;Low;1.0;Test
460454;Male;No;48;Yes;Artist;;Low;1.0;Test
460457;Female;No;37;Yes;Entertainment;9.0;Low;;Test
460459;Female;No;30;No;Engineer;1.0;Low;5.0;Test
460460;Male;Yes;26;No;Entertainment;2.0;Low;4.0;Test
460467;Female;Yes;47;Yes;Artist;;Average;2.0;Test
460470;Male;No;36;No;Healthcare;;Low;4.0;Test
460476;Male;Yes;53;No;Doctor;;Average;4.0;Test
460477;Male;No;30;No;Entertainment;1.0;Low;6.0;Test
460484;Female;No;20;No;Healthcare;4.0;Low;7.0;Test
460485;Female;No;19;No;Marketing;8.0;Low;5.0;Test
460489;Male;No;19;No;Healthcare;9.0;Low;6.0;Test
460492;Female;No;37;No;Marketing;12.0;Low;;Test
460495;Male;No;20;No;Healthcare;0.0;Low;6.0;Test
460504;Male;;39;No;Executive;;Average;3.0;Test
460505;Female;No;26;Yes;Engineer;1.0;Low;3.0;Test
460507;Male;No;31;No;Doctor;0.0;Low;4.0;Test
460508;Male;Yes;31;Yes;Healthcare;2.0;High;3.0;Test
460518;Female;Yes;41;Yes;Engineer;9.0;Average;3.0;Test
460522;Female;Yes;32;No;Homemaker;;Average;2.0;Test
460541;Female;Yes;42;Yes;Homemaker;0.0;Average;3.0;Test
460542;Female;Yes;89;No;Lawyer;1.0;Low;;Test
460545;Male;Yes;78;No;Lawyer;1.0;High;3.0;Test
460546;Female;Yes;65;Yes;Lawyer;1.0;Low;2.0;Test
460547;Female;Yes;48;Yes;Homemaker;0.0;Average;;Test
460549;Male;No;36;Yes;Artist;8.0;Low;2.0;Test
460550;Female;Yes;55;Yes;Artist;0.0;Average;4.0;Test
460551;Male;Yes;52;Yes;Engineer;0.0;Average;2.0;Test
460555;Male;Yes;52;Yes;Homemaker;7.0;Average;3.0;Test
460556;Female;Yes;41;Yes;;1.0;Low;1.0;Test
460558;Female;Yes;36;Yes;Engineer;;Low;1.0;Test
460561;Female;No;37;No;Engineer;7.0;Low;1.0;Test
460563;Female;No;40;No;Healthcare;1.0;Low;2.0;Test
460566;Male;Yes;38;Yes;Homemaker;;Average;2.0;Test
460571;Male;No;25;No;Doctor;0.0;Low;3.0;Test
460572;Female;No;33;Yes;Engineer;1.0;Low;4.0;Test
460574;Male;No;26;Yes;Artist;1.0;Low;1.0;Test
460582;Female;No;28;No;Entertainment;0.0;Low;1.0;Test
460583;Male;No;18;No;Marketing;0.0;Low;6.0;Test
460585;Male;No;52;No;Entertainment;0.0;Low;3.0;Test
460586;Male;No;26;Yes;Healthcare;0.0;Low;2.0;Test
460588;Male;No;18;No;Healthcare;0.0;Low;4.0;Test
460597;Female;No;20;No;Marketing;1.0;Low;2.0;Test
460598;Female;Yes;36;Yes;Doctor;0.0;Average;3.0;Test
460605;Male;Yes;27;Yes;Doctor;8.0;Average;2.0;Test
460606;Male;No;21;No;Healthcare;;Low;5.0;Test
460612;Male;No;27;Yes;Entertainment;8.0;Low;4.0;Test
460615;Female;No;28;Yes;Healthcare;;Low;;Test
460618;Male;Yes;63;Yes;Lawyer;;Low;4.0;Test
460619;Male;No;48;Yes;Entertainment;;Low;;Test
460621;Male;Yes;80;Yes;Lawyer;1.0;Low;2.0;Test
460622;Female;Yes;71;Yes;Lawyer;7.0;High;3.0;Test
460626;Male;Yes;47;No;Doctor;8.0;High;4.0;Test
460627;Female;No;22;No;;1.0;Low;4.0;Test
460633;Male;Yes;35;Yes;;;High;2.0;Test
460634;Female;No;40;No;Entertainment;;Low;6.0;Test
460637;Female;No;18;No;Healthcare;;Low;;Test
